model,oem,network_edge,weight,display_size,height,width,depth,battery,launch.year,launch.day,launch.month
Droid Charge I510,Samsung,No,143.0,10.921999999999999,130.0,68.0,12.0,10.644757592516257,2011.0,,1.0
Google Nexus S,Samsung,Yes,129.0,10.16,123.9,63.0,10.9,10.55170826162069,2010.0,,12.0
M190S Galaxy S Hoppin,Samsung,Yes,129.0,10.16,122.4,64.0,10.9,10.55170826162069,2010.0,,10.0
Ch@t 335,Samsung,Class 10,93.0,6.096,111.2,61.2,12.0,,2010.0,,11.0
C3630,Samsung,No,,5.588000000000001,115.2,45.7,13.2,9.815383295813538,2010.0,,12.0
C3530,Samsung,Class 12,91.4,5.588000000000001,112.2,46.7,11.9,9.90839262077375,2010.0,,11.0
I9010 Galaxy S Giorgio Armani,Samsung,Yes,123.0,10.16,122.5,64.2,9.9,10.689124404913258,2010.0,,11.0
A817 Solstice II,Samsung,Yes,95.0,8.509,109.0,54.1,12.0,9.967226258835993,2010.0,,11.0
A667 Evergreen,Samsung,Yes,128.0,4.8768,116.0,56.0,15.0,9.967226258835993,2010.0,,11.0
E2530,Samsung,Class 12,86.0,5.08,94.4,47.2,17.4,9.64565843240871,2010.0,,11.0
I100 Gem,Samsung,No,109.2,8.128,113.8,55.4,12.2,,2011.0,,1.0
R710 Suede,Samsung,No,94.0,7.62,112.9,55.5,12.7,10.07815080773465,2011.0,,1.0
U750 Zeal,Samsung,No,123.0,6.604,101.9,51.8,17.1,9.782998208920414,2010.0,,11.0
Ch@t 322 Wi-Fi,Samsung,No,95.0,5.588000000000001,109.5,60.0,12.3,9.967226258835993,2011.0,,
Ch@t 322,Samsung,No,95.0,5.588000000000001,109.5,60.0,12.3,9.967226258835993,2010.0,,10.0
E1252,Samsung,No,76.7,5.08,112.7,46.7,13.9,9.967226258835993,2010.0,,10.0
Breeze B209,Samsung,No,72.3,3.8608000000000002,108.0,44.8,14.3,9.967226258835993,2011.0,,
Hero Plus B159,Samsung,No,70.0,3.8608000000000002,108.5,45.8,13.3,9.64565843240871,2011.0,,
W169 Duos,Samsung,Yes,110.0,5.588000000000001,115.5,48.0,15.9,9.967226258835993,2010.0,,
Mpower Muzik 219,Samsung,No,88.0,4.318,112.0,46.3,15.3,9.967226258835993,2010.0,,
Mpower Txt M369,Samsung,No,102.3,5.588000000000001,112.0,61.0,12.0,9.967226258835993,2010.0,,
Mpower TV S239,Samsung,No,87.0,6.096,118.5,50.0,12.5,9.90839262077375,2010.0,,
E1225 Dual Sim Shift,Samsung,Yes,72.4,4.572,109.1,45.5,13.7,9.64565843240871,2010.0,,
Guru E1081T,Samsung,No,64.5,3.6322,107.4,45.5,13.6,9.64565843240871,2010.0,,
I8700 Omnia 7,Samsung,Class 12,138.2,10.16,122.4,64.2,11.0,10.55170826162069,2010.0,,10.0
S5750 Wave575,Samsung,Class 10,100.0,8.128,109.5,55.0,11.9,10.230020435705635,2010.0,,10.0
S8530 Wave II,Samsung,Class 10,135.0,9.398000000000001,123.9,59.8,11.8,10.55170826162069,2010.0,,10.0
M210S Wave2,Samsung,Yes,137.0,9.398000000000001,123.9,59.8,11.8,10.55170826162069,2010.0,,11.0
Galaxy Tab T-Mobile T849,Samsung,Yes,380.0,17.78,190.1,120.5,12.0,11.966144913345602,2010.0,,11.0
P1000 Galaxy Tab,Samsung,Yes,380.0,17.78,190.1,120.5,12.0,11.966144913345602,2010.0,,9.0
Galaxy Tab CDMA P100,Samsung,No,380.0,17.78,190.5,119.4,11.9,11.966144913345602,2010.0,,9.0
Galaxy Tab 4G LTE,Samsung,No,380.0,17.78,190.1,120.5,12.0,11.966144913345602,2011.0,,1.0
T249,Samsung,Class 10,91.0,,99.0,48.0,15.0,9.64565843240871,2010.0,,9.0
R580 Profile,Samsung,No,108.0,6.096,117.0,54.0,15.0,10.156083076288681,2010.0,,11.0
R570 Messenger III,Samsung,No,105.0,6.096,116.6,53.5,14.9,10.156083076288681,2010.0,,11.0
I909 Galaxy S,Samsung,Yes,123.0,10.16,123.0,64.2,10.8,10.55170826162069,2010.0,,9.0
A200K Nori F,Samsung,Yes,108.6,7.111999999999999,106.0,52.0,14.6,9.782998208920414,2010.0,,
A220 F Nori,Samsung,Yes,,7.62,,,,9.967226258835993,2010.0,,8.0
M130K Galaxy K,Samsung,Class 12,131.0,9.398000000000001,119.5,59.6,12.4,10.55170826162069,2010.0,,10.0
Mesmerize i500,Samsung,No,117.9,10.16,124.5,64.3,9.9,10.55170826162069,2010.0,,10.0
M920 Transform,Samsung,No,152.0,8.89,117.0,61.0,15.0,10.55170826162069,2010.0,,10.0
R360 Freeform II,Samsung,No,108.0,5.588000000000001,104.9,53.8,15.0,9.967226258835993,2010.0,,10.0
Guru Dual 26,Samsung,No,,5.08,,,,,,,
Galaxy 551,Samsung,Class 12,117.0,8.128,111.0,55.0,15.2,10.230020435705635,2010.0,,10.0
Xcover 271,Samsung,Class 10,115.0,5.08,120.7,53.0,17.9,10.345405246717796,2010.0,,9.0
R900 Craft,Samsung,No,106.0,8.382,114.3,55.9,11.9,10.55170826162069,2010.0,,9.0
S7230E Wave 723,Samsung,Class 12,113.8,8.128,109.5,53.9,11.8,10.230020435705635,2010.0,,8.0
C3750,Samsung,Class 12,89.0,6.096,98.0,49.0,15.4,9.64565843240871,2010.0,,11.0
C3752,Samsung,Yes,92.7,6.096,97.9,49.0,16.4,9.815383295813538,2011.0,,
M130L Galaxy U,Samsung,No,131.0,9.398000000000001,119.5,59.6,12.4,10.55170826162069,2010.0,,8.0
E2152,Samsung,Class 10,80.4,5.08,111.6,46.3,13.5,9.967226258835993,2010.0,,8.0
S5530,Samsung,Class 10,96.0,5.588000000000001,105.0,49.5,11.5,9.64565843240871,2010.0,,8.0
U360 Gusto,Samsung,No,93.0,5.08,101.0,47.0,14.0,9.967226258835993,2010.0,,8.0
Fascinate,Samsung,No,116.0,10.16,125.0,64.0,10.5,10.55170826162069,2010.0,,6.0
Vibrant,Samsung,Class 12,,10.16,122.4,64.5,9.9,10.55170826162069,2010.0,,6.0
A927 Flight II,Samsung,Class 10,99.0,7.62,111.8,53.3,12.7,,2010.0,,8.0
T669 Gravity T,Samsung,Class 10,120.0,,110.0,56.6,15.0,9.967226258835993,2010.0,,6.0
T479 Gravity 3,Samsung,Class 10,123.0,,116.8,53.6,15.2,9.967226258835993,2010.0,,6.0
:) Smiley,Samsung,Class 10,112.8,,99.6,59.4,15.0,9.967226258835993,2010.0,,6.0
C5010 Squash,Samsung,Class 10,81.0,5.08,115.0,46.0,12.8,9.64565843240871,2010.0,,5.0
i897 Captivate,Samsung,Class 12,118.0,10.16,122.4,64.2,9.9,10.55170826162069,2010.0,,6.0
B7350 Omnia PRO 4,Samsung,Class 10,122.0,6.654800000000001,117.7,59.8,11.9,10.55170826162069,2010.0,,6.0
B6520 Omnia PRO 5,Samsung,Class 10,111.0,6.096,116.5,61.8,11.5,10.55170826162069,2010.0,,6.0
U320 Haven,Samsung,No,99.0,5.588000000000001,100.0,51.0,18.0,9.967226258835993,2010.0,,7.0
U460 Intensity II,Samsung,No,116.0,5.588000000000001,124.0,73.0,17.9,9.967226258835993,2010.0,,7.0
M350 Seek,Samsung,No,109.0,6.604,105.0,53.0,15.0,10.55170826162069,2010.0,,5.0
Epic 4G,Samsung,Class 10,155.0,10.16,124.0,65.0,14.0,10.55170826162069,2010.0,,6.0
Acclaim,Samsung,No,130.0,8.128,114.0,59.0,15.0,10.55170826162069,2010.0,,6.0
Intercept,Samsung,No,139.0,8.128,113.0,56.0,15.0,10.55170826162069,2010.0,,7.0
R360 Messenger Touch,Samsung,No,108.0,6.604,105.0,54.0,15.0,9.967226258835993,2010.0,,5.0
i225 Exec,Samsung,No,105.0,6.096,117.0,60.0,11.0,10.55170826162069,2010.0,,4.0
M570 Restore,Samsung,No,122.0,6.7564,117.0,53.0,15.0,10.181152256865566,2010.0,,4.0
R351 Freeform,Samsung,No,103.0,5.588000000000001,112.0,61.0,13.0,9.967226258835993,2009.0,,8.0
T369,Samsung,Class 10,112.0,6.35,114.0,53.0,15.0,9.967226258835993,2010.0,,7.0
S5330 Wave533,Samsung,Class 12,118.0,8.128,109.5,55.0,15.2,10.230020435705635,2010.0,,6.0
S5250 Wave525,Samsung,Class 12,100.0,8.128,109.5,55.0,11.9,10.230020435705635,2010.0,,6.0
I5500 Galaxy 5,Samsung,Class 10,102.0,7.111999999999999,108.0,56.0,12.3,10.230020435705635,2010.0,,6.0
I5801 Galaxy Apollo,Samsung,Class 10,113.0,8.128,113.5,55.0,12.6,10.55170826162069,2010.0,,6.0
I5800 Galaxy 3,Samsung,Class 10,109.0,8.128,113.5,55.0,12.9,10.55170826162069,2010.0,,6.0
B7722,Samsung,Class 12 (SIM 1),112.0,8.128,113.5,55.5,14.3,10.230020435705635,2010.0,,6.0
A847 Rugby II,Samsung,Class 10,100.0,5.588000000000001,102.0,52.0,22.0,10.345405246717796,2010.0,,5.0
C3300K Champ,Samsung,Class 10,80.0,6.096,96.3,53.8,13.0,9.967226258835993,2010.0,,5.0
W960 AMOLED 3D,Samsung,Class 10,120.6,8.128,113.9,53.9,13.9,10.16867211813223,2010.0,,4.0
M110S Galaxy S,Samsung,Class 12,121.0,10.16,122.4,64.2,9.9,10.55170826162069,2010.0,,6.0
Galaxy A,Samsung,Class 10,128.0,9.398000000000001,119.5,59.8,12.5,10.55170826162069,2010.0,,4.0
I9000 Galaxy S,Samsung,Class 12,119.0,10.16,122.4,64.2,9.9,10.55170826162069,2010.0,,3.0
I6500U Galaxy,Samsung,Class 10,126.0,8.128,117.0,59.0,13.3,10.55170826162069,2010.0,,3.0
S3370,Samsung,Class 10,86.0,6.604,99.9,53.0,12.9,9.967226258835993,2010.0,,4.0
Metro TV,Samsung,No,,5.08,,,,,2010.0,,4.0
E1170,Samsung,No,72.0,3.8608000000000002,108.7,46.1,14.1,9.967226258835993,2010.0,,4.0
Corby TV F339,Samsung,No,92.0,7.111999999999999,103.0,56.5,12.2,9.90839262077375,2010.0,,4.0
S3650W Corby,Samsung,Class 10,93.2,7.111999999999999,103.0,56.5,12.0,9.90839262077375,2010.0,,3.0
W9705,Samsung,Class 10,135.0,6.096,100.5,52.0,22.9,9.967226258835993,2010.0,,3.0
A687 Strive,Samsung,Class 10,113.1,6.604,105.9,58.9,14.6,9.967226258835993,2010.0,,3.0
A697 Sunburst,Samsung,Class 10,87.3,7.62,101.0,52.8,13.0,9.967226258835993,2010.0,,3.0
S8500 Wave,Samsung,Class 10,118.0,8.382,118.0,56.0,10.9,10.55170826162069,2010.0,,2.0
I8520 Galaxy Beam,Samsung,Class 12,,9.398000000000001,123.0,59.8,14.9,10.814582465906277,2010.0,,2.0
B3410W Ch@t,Samsung,Class 12,113.7,6.604,102.3,52.4,16.2,9.90839262077375,2010.0,,2.0
M3710 Corby Beat,Samsung,Class 10,97.0,7.111999999999999,105.0,56.5,12.4,9.90839262077375,2010.0,,2.0
E2370 Xcover,Samsung,Class 10,115.0,4.4958,112.0,49.0,19.0,10.966505451905741,2010.0,,2.0
E2550 Monte Slider,Samsung,Yes,87.7,5.08,98.5,48.5,14.3,9.64565843240871,2010.0,,2.0
C3200 Monte Bar,Samsung,Class 10,77.3,5.08,111.8,46.9,13.3,9.967226258835993,2010.0,,2.0
S5620 Monte,Samsung,Class 10,92.0,7.62,108.8,53.7,12.4,9.967226258835993,2010.0,,2.0
S5550 Shark 2,Samsung,Class 10,99.0,5.588000000000001,101.8,48.7,14.8,9.90839262077375,2010.0,,1.0
S3550 Shark 3,Samsung,Class 12,79.0,5.08,95.8,45.8,14.4,9.64565843240871,2010.0,,1.0
S5350 Shark,Samsung,Class 10,99.2,5.588000000000001,115.2,46.7,11.9,9.815383295813538,2010.0,,1.0
E1150,Samsung,No,72.5,3.6322,88.0,44.0,19.8,9.64565843240871,2010.0,,2.0
C6112,Samsung,Class 10,112.0,6.096,105.8,50.0,16.5,9.90839262077375,2010.0,,1.0
M2520 Beat Techno,Samsung,Class 10,100.0,5.588000000000001,101.0,50.0,15.4,9.64565843240871,2010.0,,1.0
C3510 Genoa,Samsung,Class 10,92.2,7.111999999999999,103.9,55.4,12.9,9.90839262077375,2009.0,,12.0
M5650 Lindy,Samsung,Class 10,98.0,7.111999999999999,106.0,57.0,12.0,9.90839262077375,2009.0,,12.0
S7070 Diva,Samsung,Class 12,94.0,7.111999999999999,101.0,54.8,13.4,9.90839262077375,2009.0,,12.0
C3730C,Samsung,Yes,99.5,5.588000000000001,104.0,49.5,14.9,9.90839262077375,2012.0,,2.0
S5150 Diva folder,Samsung,Class 12,82.8,5.588000000000001,94.0,47.0,17.4,9.64565843240871,2009.0,,12.0
C5130,Samsung,Class 10,100.0,5.08,97.5,47.0,16.5,9.967226258835993,2009.0,,11.0
B5722,Samsung,Class 10,105.0,7.111999999999999,104.0,54.9,14.4,10.230020435705635,2009.0,,11.0
M3310L,Samsung,Class 10,,5.3340000000000005,101.8,47.8,15.9,9.90839262077375,2009.0,,10.0
M3310,Samsung,Class 10,,5.3340000000000005,101.0,48.7,15.9,9.90839262077375,2009.0,,10.0
A897 Mythic,Samsung,Class 10,108.0,8.382,114.0,52.0,12.7,10.16867211813223,2009.0,,10.0
S5500 Eco,Samsung,Class 10,95.0,5.588000000000001,94.8,46.0,14.8,9.90839262077375,2009.0,,12.0
T139,Samsung,No,84.5,3.5559999999999996,95.0,48.0,18.3,9.64565843240871,2009.0,,11.0
A797 Flight,Samsung,Class 10,136.0,7.111999999999999,105.9,55.9,12.7,9.967226258835993,2009.0,,10.0
B3410,Samsung,Class 10,113.7,6.604,102.3,52.4,15.9,9.90839262077375,2009.0,,10.0
M715 T*OMNIA II,Samsung,Class 10,141.0,9.398000000000001,117.0,59.8,13.4,10.55170826162069,2009.0,,11.0
A886 Forever,Samsung,Class 10,94.0,7.62,109.2,52.3,12.6,9.967226258835993,2009.0,,12.0
S5560 Marvel,Samsung,Class 10,96.0,7.62,106.0,53.5,11.9,9.90839262077375,2009.0,,10.0
S5630C,Samsung,Class 10,102.7,7.111999999999999,113.6,54.5,12.8,9.90839262077375,2009.0,,11.0
I5700 Galaxy Spica,Samsung,Class 12,124.0,8.128,115.0,57.0,13.2,10.55170826162069,2009.0,,9.0
E1390,Samsung,No,80.0,4.1402,108.0,46.0,15.3,9.967226258835993,2009.0,,9.0
E1160,Samsung,No,79.0,3.8608000000000002,105.9,45.0,14.8,9.967226258835993,2009.0,,9.0
E2130,Samsung,No,78.0,4.4958,107.0,45.0,14.7,9.967226258835993,2009.0,,9.0
E1130B,Samsung,No,81.0,3.8608000000000002,107.0,45.5,13.6,9.967226258835993,2009.0,,10.0
T401G,Samsung,Class 10,123.0,5.3340000000000005,111.8,50.8,17.8,,2009.0,,10.0
B7620 Giorgio Armani,Samsung,Class 10,164.0,8.89,118.5,58.3,16.4,10.55170826162069,2009.0,,10.0
T939 Behold 2,Samsung,Class 10,,8.128,116.8,55.9,12.2,10.55170826162069,2009.0,,10.0
M8920,Samsung,Class 12,,8.382,115.8,56.9,16.3,10.55170826162069,,,
W880 AMOLED 12M,Samsung,Class 12,145.0,8.382,115.8,56.9,16.3,10.07815080773465,2009.0,,9.0
Vodafone 360 H1,Samsung,Class 10,134.0,8.89,115.9,58.0,12.9,10.55170826162069,2009.0,,9.0
Vodafone 360 M1,Samsung,Class 10,111.0,8.128,112.0,55.4,13.4,10.55170826162069,2009.0,,9.0
B5310 CorbyPRO,Samsung,Class 10,135.0,7.111999999999999,105.0,56.8,15.7,9.90839262077375,2009.0,,9.0
B3210 CorbyTXT,Samsung,Class 10,94.0,5.588000000000001,112.0,59.6,12.9,9.64565843240871,2009.0,,9.0
F480i,Samsung,Class 12,106.0,7.111999999999999,98.4,55.0,11.6,9.967226258835993,2009.0,,2.0
B7330 OmniaPRO,Samsung,Class 10,111.0,6.654800000000001,114.9,59.0,10.8,10.55170826162069,2009.0,,9.0
E1085T,Samsung,Class 10,64.5,3.6322,107.4,45.5,13.6,9.64565843240871,2009.0,,9.0
E1080T,Samsung,Class 10,64.5,3.6322,107.4,45.5,13.6,9.64565843240871,2009.0,,9.0
S5510,Samsung,Class 10,88.0,5.3340000000000005,93.8,46.6,16.7,9.64565843240871,2009.0,,10.0
S5230W Star WiFi,Samsung,Class 12,92.0,7.62,104.0,53.0,11.9,9.967226258835993,2009.0,,9.0
S7550 Blue Earth,Samsung,Class 12,119.0,7.62,108.0,53.6,14.2,,2009.0,,9.0
S3650 Corby,Samsung,Class 10,90.0,7.111999999999999,103.0,56.5,12.0,9.90839262077375,2009.0,,8.0
C5030,Samsung,No,,7.111999999999999,,,,,,,
T659 Scarlet,Samsung,Class 10,93.6,,104.1,48.3,15.2,9.64565843240871,2009.0,,9.0
B3310,Samsung,Class 10,101.0,5.08,91.0,54.0,17.0,9.64565843240871,2009.0,,8.0
C3212,Samsung,"Class 10 (SIM 1, download only)",92.0,5.08,111.6,47.0,14.2,9.967226258835993,2009.0,,8.0
U450 DoubleTake,Samsung,No,100.0,5.3340000000000005,108.0,53.0,17.0,9.90839262077375,2009.0,,7.0
i220 Code,Samsung,No,105.0,6.096,117.0,58.0,14.0,10.492854620174748,2010.0,,7.0
R860 Caliber,Samsung,No,106.0,6.604,116.0,57.0,12.0,10.07815080773465,2010.0,,2.0
R520 Trill,Samsung,No,97.0,5.588000000000001,101.0,50.0,14.0,9.782998208920414,2009.0,,9.0
M900 Moment,Samsung,No,161.0,8.128,117.0,59.0,16.0,10.492854620174748,2009.0,,8.0
i350 Intrepid,Samsung,Class 10,91.0,6.476999999999999,124.0,62.0,13.0,10.532355925288847,2009.0,,3.0
M850 Instinct HD,Samsung,No,114.0,6.604,118.0,58.0,13.0,10.492854620174748,2009.0,,3.0
U450 Intensity,Samsung,No,100.0,5.3340000000000005,108.0,53.0,17.0,,2009.0,,7.0
U960 Rogue,Samsung,No,140.0,7.8740000000000006,109.0,55.0,17.0,,2009.0,,4.0
S3100,Samsung,Class 10,99.2,5.3340000000000005,95.0,47.0,14.9,9.64565843240871,2009.0,,8.0
A887 Solstice,Samsung,Class 10,94.0,7.62,109.0,53.0,12.7,9.967226258835993,2009.0,,7.0
E2120,Samsung,No,74.0,3.8608000000000002,104.5,45.0,14.6,9.967226258835993,2009.0,,8.0
S5233T,Samsung,Class 12,95.0,7.62,106.0,53.5,11.9,9.967226258835993,2009.0,,8.0
I6220 Star TV,Samsung,Class 12,92.0,7.62,105.0,53.0,12.0,9.967226258835993,2009.0,,8.0
S9110,Samsung,Class 10,91.0,4.4704,57.5,41.1,12.0,9.30149619498255,2009.0,,7.0
T469 Gravity 2,Samsung,Class 10,125.0,6.096,114.3,52.0,15.0,9.967226258835993,2009.0,,7.0
T559 Comeback,Samsung,Class 10,130.4,7.366,109.2,55.9,17.8,9.90839262077375,2009.0,,7.0
T746 Impact,Samsung,Class 10,105.0,7.62,108.0,54.0,13.7,10.230020435705635,2009.0,,6.0
S5600v Blade,Samsung,Class 12,92.0,7.111999999999999,102.8,54.8,12.9,9.967226258835993,2009.0,,6.0
S6700,Samsung,Class 10,105.5,6.096,108.0,49.8,12.7,9.782998208920414,2009.0,,6.0
C5510,Samsung,Class 10,99.6,5.588000000000001,99.8,47.5,15.3,9.90839262077375,2009.0,,6.0
M2510,Samsung,Class 10,90.5,5.588000000000001,99.5,46.5,15.7,9.64565843240871,2009.0,,6.0
M2310,Samsung,Class 10,84.7,5.08,93.0,45.0,17.6,9.64565843240871,2009.0,,6.0
W850,Samsung,Class 12,,8.89,115.2,58.3,13.1,10.230020435705635,2009.0,,6.0
S8000 Jet,Samsung,Class 12,110.0,7.8740000000000006,108.8,53.5,11.9,10.10459875356437,2009.0,,6.0
I8000 Omnia II,Samsung,Class 12,123.0,9.398000000000001,118.0,59.6,12.3,10.55170826162069,2009.0,,6.0
B7610 OmniaPRO,Samsung,Class 10,159.0,8.89,112.6,57.8,16.2,10.55170826162069,2009.0,,6.0
B7320 OmniaPRO,Samsung,Class 10,110.0,6.096,111.8,59.6,12.6,10.532355925288847,2009.0,,5.0
B7300 OmniaLITE,Samsung,Class 10,103.0,7.62,107.0,51.8,12.9,10.55170826162069,2009.0,,6.0
M8910 Pixon12,Samsung,Class 10,120.0,7.8740000000000006,108.0,53.0,13.8,9.967226258835993,2009.0,,6.0
E1107 Crest Solar,Samsung,No,77.0,3.8608000000000002,105.2,44.2,16.4,,2009.0,,6.0
M2710 Beat Twist,Samsung,Class 6,85.0,5.08,96.5,47.0,16.3,9.64565843240871,2009.0,,6.0
S5050,Samsung,Class 10,102.0,5.588000000000001,105.0,49.0,14.9,9.64565843240871,2009.0,,2.0
T349,Samsung,Class 10,90.7,5.588000000000001,114.0,50.0,13.5,,2009.0,,5.0
S5200,Samsung,Class 10,97.0,5.3340000000000005,104.0,49.0,10.9,9.64565843240871,2009.0,,5.0
i637 Jack,Samsung,Class 10,102.1,6.096,117.0,61.0,12.7,10.532355925288847,2009.0,,5.0
S3310,Samsung,Class 12,77.0,5.3340000000000005,109.9,46.0,10.9,9.782998208920414,2009.0,,2.0
C3060R,Samsung,No,95.0,5.588000000000001,114.0,48.4,15.4,9.90839262077375,2009.0,,5.0
A167,Samsung,No,87.8,4.699000000000001,90.0,46.5,19.8,9.64565843240871,2009.0,,5.0
A177,Samsung,Class 10,88.0,5.588000000000001,109.0,59.0,12.0,9.64565843240871,2009.0,,5.0
I7500 Galaxy,Samsung,Class 12,116.7,8.128,115.9,56.0,11.9,10.55170826162069,2009.0,,4.0
J165,Samsung,Class 10,78.0,,110.5,48.3,13.4,9.64565843240871,2009.0,,1.0
I6210,Samsung,Yes,118.0,6.096,101.5,49.0,17.2,,2008.0,,12.0
E1360,Samsung,Class 10,96.8,4.4958,96.8,45.2,18.0,9.64565843240871,2009.0,,4.0
E1210,Samsung,No,72.5,4.4958,108.0,43.5,14.3,9.64565843240871,2009.0,,4.0
A657,Samsung,Class 10,123.0,4.826,115.0,52.0,19.5,10.47269083924278,2009.0,,4.0
A877 Impression,Samsung,Class 10,150.0,8.128,114.0,58.0,15.0,9.967226258835993,2009.0,,3.0
A257 Magnet,Samsung,Class 10,87.6,5.588000000000001,109.0,59.0,12.0,9.64565843240871,2009.0,,3.0
Propel Pro,Samsung,Class 10,137.0,6.476999999999999,99.0,60.0,15.0,9.967226258835993,2009.0,,3.0
B2100 Xplorer,Samsung,Class 10,102.8,4.4958,113.0,48.9,17.4,9.967226258835993,2009.0,,3.0
S5230 Star,Samsung,Class 12,93.5,7.62,104.0,53.0,11.9,9.967226258835993,2009.0,,3.0
S5600 Preston,Samsung,Class 12,96.0,7.111999999999999,102.8,54.8,12.9,9.967226258835993,2009.0,,3.0
i8910 Omnia HD,Samsung,Class 12,148.0,9.398000000000001,123.0,58.0,12.9,10.55170826162069,2009.0,,2.0
S8300 UltraTOUCH,Samsung,Class 12,105.0,7.111999999999999,110.0,51.5,12.7,9.782998208920414,2009.0,,2.0
M7600 Beat DJ,Samsung,Class 10,99.7,7.111999999999999,112.0,51.0,13.9,9.90839262077375,2009.0,,2.0
M6710 Beat DISC,Samsung,Class 10,,6.604,106.8,50.9,14.7,9.782998208920414,2009.0,,2.0
S7350 Ultra s,Samsung,Class 10,110.0,6.604,109.0,50.3,12.6,,2009.0,,2.0
S7220 Ultra b,Samsung,Class 10,90.0,5.588000000000001,114.0,46.3,11.8,9.90839262077375,2009.0,,2.0
C5220,Samsung,Class 10,100.0,5.08,99.0,49.5,18.2,9.90839262077375,2009.0,,3.0
S3500,Samsung,Class 10,95.0,5.588000000000001,99.9,48.0,14.3,9.64565843240871,2009.0,,2.0
S3110,Samsung,Class 6,77.0,5.08,109.0,46.0,10.9,,2009.0,,2.0
P250,Samsung,Class 10,100.0,5.3340000000000005,102.5,49.5,15.5,9.64565843240871,2009.0,,4.0
i7410,Samsung,Class 10,,8.128,111.7,56.7,17.2,10.492854620174748,2009.0,,2.0
T929 Memoir,Samsung,Class 10,125.0,7.62,105.9,53.6,14.0,9.967226258835993,2009.0,,2.0
C3050 Stratus,Samsung,Class 10,86.0,5.08,97.0,47.3,14.9,9.64565843240871,2009.0,,2.0
C3010,Samsung,Class 10,66.0,5.08,110.5,45.8,12.1,9.64565843240871,2009.0,,2.0
C3110,Samsung,Class 10,96.0,5.08,99.8,48.8,15.0,9.782998208920414,2009.0,,1.0
C6625,Samsung,Class 10,109.0,6.604,113.3,63.0,11.9,10.345405246717796,2008.0,,10.0
E1310,Samsung,No,96.2,4.4958,97.0,50.0,19.5,9.782998208920414,2009.0,,2.0
E1120,Samsung,Yes,4.0,3.8608000000000002,105.6,43.0,15.1,9.64565843240871,2009.0,,2.0
E1100,Samsung,No,70.2,3.8608000000000002,105.0,44.0,15.2,9.552669097514272,2009.0,,2.0
E1070,Samsung,Class 10,65.0,3.5052,100.8,41.0,15.0,9.552669097514272,2009.0,,2.0
E2210B,Samsung,Class 10,85.0,4.4958,96.0,46.5,18.5,9.64565843240871,2009.0,,2.0
E1125,Samsung,No,96.0,3.8608000000000002,106.0,47.0,15.5,9.64565843240871,2009.0,,1.0
E2100B,Samsung,No,74.1,4.4958,108.0,43.6,14.3,9.64565843240871,2009.0,,1.0
B520,Samsung,No,94.0,4.4958,96.0,47.0,17.5,9.64565843240871,2008.0,,12.0
B5702,Samsung,Class 10,120.0,6.096,106.0,52.5,16.9,10.230020435705635,2009.0,,2.0
C5212,Samsung,Class 10,98.7,5.588000000000001,112.7,48.6,14.3,9.967226258835993,2009.0,,2.0
SCH-W699,Samsung,Class 10,120.0,7.111999999999999,98.0,56.0,19.9,10.230020435705635,2009.0,,4.0
W259 Duos,Samsung,Up to 384 kbps,120.0,5.588000000000001,115.5,48.0,15.9,10.156083076288681,2009.0,,
W299 Duos,Samsung,No,114.0,5.588000000000001,113.0,49.0,15.9,10.156083076288681,2009.0,,
S9402 Ego,Samsung,Class 10,140.0,5.08,115.0,48.0,16.0,9.90839262077375,2008.0,,12.0
S3030 Tobi,Samsung,No,85.0,4.826,94.7,45.4,17.5,9.64565843240871,2008.0,,11.0
U810 Renown,Samsung,Class 10,115.0,5.588000000000001,98.3,49.5,17.5,,2008.0,,11.0
i770 Saga,Samsung,Class 10,130.0,6.476999999999999,124.0,62.0,13.5,,2008.0,,11.0
A867 Eternity,Samsung,Class 10,110.0,8.128,109.0,56.0,13.0,10.378294855911891,2008.0,,11.0
A777,Samsung,Class 10,96.0,5.842,102.0,48.0,14.0,9.782998208920414,2008.0,,11.0
T919 Behold,Samsung,Class 10,100.0,7.62,98.0,55.0,12.7,,2008.0,,11.0
T459 Gravity,Samsung,Class 10,121.9,5.3340000000000005,114.3,53.3,17.8,,2008.0,,11.0
E2510,Samsung,No,82.0,4.826,88.0,44.0,16.7,9.64565843240871,2008.0,,11.0
T219,Samsung,No,79.4,4.1402,88.0,45.0,19.8,9.64565843240871,2008.0,,
E1410,Samsung,No,,4.1402,108.0,46.0,15.3,9.967226258835993,2008.0,,12.0
T119,Samsung,No,83.0,4.1402,104.9,44.7,14.2,9.967226258835993,2008.0,,
E1117,Samsung,Yes,76.8,4.1402,106.4,44.0,15.7,9.967226258835993,2009.0,,
E1110,Samsung,No,79.0,4.1402,106.4,44.0,15.7,9.967226258835993,2008.0,,11.0
C6620,Samsung,Class 10,108.8,6.604,113.3,63.0,11.9,10.345405246717796,2008.0,,10.0
i907 Epix,Samsung,Class 10,125.0,6.35,116.0,61.0,13.0,10.814582465906277,2008.0,,10.0
A767 Propel,Samsung,Class 10,107.0,5.588000000000001,98.0,59.0,15.0,9.967226258835993,2008.0,,10.0
i7110,Samsung,Class 10,125.0,6.604,118.0,52.0,12.9,10.230020435705635,2008.0,,10.0
